0.011520383096896169,0.48826322351588125,0.18120209781272806,0.41040299595678403,0.0700838074505538,0.004175763755191353,0.45313904274462324,0.5823390885623123,0.2977762295902528
0.01575957006270464,0.48355621932061,0.09455469254813062,0.254474050507059,0.21420719668386548,0.04535094022737695,0.9376085444251052,0.19709478748872322,0.5934633138088881
0.0395788289246007,0.45750047230225044,0.06902835821430321,0.2521873135812288,0.07089042983544472,0.0024306818334593663,0.9308492312909094,0.3786949780712888,0.44120546147908374
0.0218174205724865,0.4778476414353153,0.06422837541340552,0.1916384967190296,0.1840612349012709,0.010281638324477345,0.9068211490865071,0.21116392053331876,0.5567106091156571
0.010601238392118252,0.4892608130908038,0.1800072379555523,0.46796911248094386,0.017794872376750894,0.0016974813227979997,0.4907578803412838,0.274099126366395,0.5410969476333052
0.023315528311946592,0.4744160603603259,0.10923854557702391,0.32362298667727185,0.052857022132565566,0.0022248417299997486,0.6314376721511038,0.5418422460624002,0.3008519347634808
0.02192863381078703,0.47802771724577786,0.2558737920317992,0.4431629880029165,0.08215197735914578,0.005913049873637295,0.6093315486151655,0.5794256747521059,0.3099518674770508
0.0436217572345847,0.45285725019793294,0.051927911873710826,0.20234307682110422,0.09061447188185623,0.005150245531486011,0.831253297926787,0.6830373705854555,0.2027146701625318
0.02682855825120454,0.47139363617424257,0.1236094704945817,0.3562172731490687,0.06430017620312252,0.0032045677970629813,0.6778315710205833,0.14051363563581545,0.674855531324594
0.01763056924823122,0.48076330752675844,0.22824821171139434,0.47534301053887457,0.05933644873470382,0.0034736190508099394,0.7517612947215728,0.2231280535193336,0.6095911613203145
0.05366365845760322,0.4437248496505885,0.07865316696386875,0.22461390601179823,0.28463952973705,0.05990828461121748,0.5413422648518128,0.19704597023319026,0.6327699570080868
0.011536737984881541,0.4875199855168883,0.20886876487752207,0.454016703121893,0.07807628207730029,0.004061763519652188,0.7822892380864823,0.43145080978063477,0.4055197394308489
0.027888354992656655,0.47142052199504625,0.1308461122265313,0.3442036190097435,0.07282478389271178,0.0025871061714915554,0.7837380934572669,0.4808226293364368,0.35521017201711863
0.025866890837664653,0.4719332406688301,0.45085941764317355,0.6632034201630543,0.042542918402793645,0.003086825909548875,0.645488873207614,0.6215315339943841,0.25034596778788537
0.005256460998498622,0.4950845894467316,0.18967038637066697,0.42712268840723805,0.05791733624740481,0.0019194276180822063,0.6985310528549218,0.6121410467200662,0.25294254741292854
0.017987105806312333,0.48076505358021526,0.17990917918478644,0.4271889706369723,0.05410814931012478,0.00276655697719514,0.6423113877640511,0.3280460991107449,0.49995437809583526
0.06056869216502736,0.43955762176145624,0.26102922294694675,0.5252203884138662,0.04648110247968767,0.004661212989886354,0.8054907298973564,0.257386050762135,0.5656214518249236
0.017224968026193988,0.4820040033329732,0.17529528111574402,0.39490952475641283,0.06860626102170851,0.0049066810657981035,0.7089259775338642,0.3623568189895219,0.44638372590203496
0.0798478341221841,0.42162792899282203,0.10814234168166612,0.28464903559355736,0.1027234675430204,0.01055582634308,0.9469320333384216,0.18593516287389136,0.6307071137497139
0.025160359676696574,0.4728535766898932,0.19153063649816726,0.4486147013985551,0.031136539572136992,0.0010082195433297365,0.713660235490033,0.44104047145752706,0.395899260992056
0.03949051252947969,0.45704926299434273,0.28723539957456107,0.4838934181745875,0.0756506713867582,0.004391205244712959,0.6839501116961043,0.5530292083403304,0.3162345742578735
0.014637624746908108,0.4838057781749996,0.24780144114144712,0.24116789288791673,0.5506599004492347,0.22351254352632,0.7958253208493495,0.6173957361056327,0.23814200765903037
0.02688089389275773,0.4716665958060559,0.020141701492858193,0.13249817723868232,0.14359421955112106,0.017442355891158997,0.5797150512208136,0.4767239325618905,0.3708338216862801
0.008049875866400191,0.4917670472262977,0.20936944985565897,0.4286306091336912,0.06454726570044349,0.0030750259412105625,0.6829279604894618,0.6062966448876618,0.2635160929637805
0.03247753656135209,0.4655724712191364,0.11989004518347501,0.36123815205143506,0.0431457824870483,0.0020175159895283444,0.6576102280995633,0.17933897530627946,0.6589738016858058
0.011952152139709996,0.4872576333888697,0.20639543841586713,0.4198482136939087,0.06600141276836251,0.004175763755191353,0.6725958699666381,0.5939126835040636,0.27348815449694863
0.05376832974070961,0.44331502966577435,0.21831991046911747,0.4405282693709817,0.04245347316926199,0.0029093292903134157,0.6805434658723473,0.5824211015516076,0.29858646274476663
0.04208439776395972,0.45714339954681893,0.1319405245487326,0.34087293696559956,0.13598148761696677,0.014763126076033613,0.8363892398383386,0.2860124894066555,0.5243017257858176
